Word,Score
loris,5.650818609
agony,4.516320968
tichy,4.147563346
width,3.978473083
betty,3.921226021
villa,3.8310488
wined,4.667113366
gluer,4.842554609
germy,4.577009445
spaed,5.415743385
looby,3.790099852
cumin,4.259394183
atocs,5.227570978
cutch,3.312253973
boyau,4.393915153
teers,5.191606852
worms,4.866800828
napoo,4.126173475
appel,4.316211462
taxis,4.954889093
curfs,4.591327167
woads,5.063007514
huias,5.228128384
folks,4.620489955
poilu,4.650156072
guyle,4.493592755
ceric,4.336357833
spoon,4.293375799
chack,3.345975904
thing,4.180049032
tabus,5.133695545
samas,4.26791821
terts,5.070093531
nikau,4.461204911
domal,4.836639831
babus,4.287208798
duppy,3.286094447
bronc,4.408620486
ripen,5.114891854
pongy,4.217075109
hacks,4.698442539
twaes,5.451815408
gojis,4.412608444
rhino,4.704276134
treks,5.287265967
harpy,4.63550745
elect,4.092940051
quonk,3.537316114
fents,5.104636985
bundh,3.878496392
echos,4.803464544
ibrik,3.450708215
briar,4.295157926
hiked,4.484671531
acing,4.39693846
conus,5.053885624
hutia,4.687730635
gyans,4.91258001
pargo,4.826124912
irade,5.352499854
loofa,4.018788164
paans,4.814225628
sucre,5.314845219
tokes,5.451998522
dinos,5.294986338
klong,4.132263935
pareu,5.277512579
limax,4.175386226
noups,4.957908931
lears,5.9887821
ships,4.250254342
kests,4.644789239
resid,5.408064143
quaky,3.563840761
zilch,3.653392786
sumis,4.442150559
expel,3.459719855
cloze,4.360649042
molys,4.927144086
tolls,4.746030681
zooid,3.573006133
downs,4.766386785
besee,3.948947264
maxis,4.711025981
kugel,4.396727154
noule,5.11973522
thorn,4.709305779
soily,5.282138966
linns,4.563088007
spale,5.572178377
beets,4.751220068
khaya,3.509198458
resew,4.556255219
acorn,4.904551661
peres,5.149552092
plays,5.023377138
tubes,5.223534136
rifer,4.173330456
kacha,3.604312847
uncus,3.846236996
spait,5.302666267
apnea,4.502523712
wield,4.614399632
clipe,4.826131064
sward,4.956544289
prase,5.563686153
draff,3.704259581
mitts,4.403939564
meads,5.497782228
penie,4.565922109
stick,4.534462451
muist,4.79285238
stade,5.529808396
farad,4.186610684
heapy,4.71190258
casky,4.611564122
vakil,4.266839182
rests,5.105588746
cokes,5.224128181
oases,5.33950855
ewhow,3.23986238
rival,4.644100569
troll,4.32599799
burse,5.108561725
gesso,4.395485197
stage,5.388755439
gobbo,2.749197309
devil,4.484492969
oflag,4.171945793
skear,5.400106158
savoy,4.813899186
tajes,5.247421471
dados,4.746983696
nimbi,3.399340543
widdy,3.263776597
gemma,3.996096437
kapok,3.763912466
clank,4.454958094
keros,5.503586251
bloom,3.653645781
raxes,5.332329427
yampy,3.609498716
spout,4.892896485
guans,5.098160228
scopa,4.965549593
yesks,4.329489471
maggs,4.224333684
boite,5.140072884
suids,4.531366877
skive,4.592969448
unled,4.752844255
klaps,4.940180483
bosks,4.150954341
soces,5.039899568
ooped,4.218224479
specs,4.405868319
sakis,4.791357649
kurus,4.113603265
doves,5.048645989
nihil,3.71416079
cooks,4.211615982
tawny,4.500880131
frory,3.686007531
exalt,4.48129164
frena,4.894323825
pouts,5.111961619
parly,4.961091043
enure,4.32951959
rotls,5.515988275
wised,4.897879358
whist,4.335459261
octal,4.734058508
dayan,4.162656783
sield,5.470896831
ament,4.954419321
pairs,5.638605227
doped,4.188992885
spore,5.495324396
toeas,5.905026727
varve,4.198730148
molal,4.285662494
poise,5.407797618
smolt,5.066016861
sones,5.267485812
lulls,3.625186309
keeks,3.842857164
haggs,4.165850691
adapt,3.942154833
mausy,4.831736861
bezel,3.694809432
hefte,3.925447954
eskar,4.998193339
mirly,4.674825723
hound,4.421561496
fairy,4.724812591
avale,4.186450258
dryer,4.187316609
issei,3.722738702
caffs,4.022154286
pwned,4.30616009
bagie,4.956835856
qajaq,2.0065663
twyer,4.540408974
gobos,4.107027823
viper,4.538920054
youth,4.31620805
lucks,4.517238682
pubis,4.654755767
chiro,4.54159621
hexer,3.75908771
dough,4.098206417
elain,5.238119665
kohen,4.625808336
feres,4.876877984
telex,4.023478676
quack,3.478562475
zerks,4.688745217
glial,4.093056799
haros,5.57145942
makes,5.388008096
neddy,3.884436978
jakey,4.200241093
dinic,3.716362191
bohos,4.103994517
mujik,3.394239382
hates,5.691098148
lomed,4.986138347
raita,4.804869202
nines,4.943473466
ordos,4.530467207
togue,4.859242454
cosie,5.410250764
bosky,4.30966941
judgy,3.218686922
awork,4.374513348
cytes,5.136936063
wises,4.691677925
pilch,4.166707842
fasts,4.546184405
airts,5.786539482
klang,4.302003377
petto,4.261972457
redly,4.894322634
pryse,4.986467026
hests,4.714204883
noons,3.94799119
scody,4.643686834
cuspy,4.237049826
peery,4.335982369
taiko,4.924554288
skeer,4.706067392
augur,3.879455919
myopy,3.392080946
rices,5.61887891
comas,5.236106324
priss,4.642065751
flimp,3.831203192
flobs,4.523873389
scams,4.431402909
reman,5.229645613
yecch,3.491353395
miner,5.149974686
almud,4.518577516
basin,5.097614844
human,4.390517298
waver,4.553081337
beans,5.541637151
noyed,4.870235608
amide,4.992184785
bardo,4.898924205
marge,5.16271769
roset,5.729733335
hamal,4.052624542
molto,4.096313064
souts,4.775052393
xysts,3.55698834
seric,5.507549553
spars,4.807688021
promo,3.866814494
steer,5.019540338
pownd,4.117038441
dummy,3.293590423
boree,4.780757598
fetch,4.081038874
bombo,2.821706148
hakam,3.657729495
zocco,2.472695966
spewy,4.431360538
venus,4.804204309
percs,5.313505608
boabs,4.519516479
bubus,3.117224617
coved,4.40099499
barry,4.143777121
brast,5.125851749
zineb,4.190026061
hahas,3.879110634
coper,5.014723262
gayal,4.011401368
horah,4.289868504
archi,4.568117756
brize,4.367380659
exons,4.686418657
bikes,5.065776034
hench,3.72850082
weest,4.361337605
sumph,4.300064637
swish,3.832731328
coxal,4.228808937
doeth,4.82891811
azido,4.201513979
wanna,3.295630364
amass,3.993413054
hunks,4.47142497
watap,3.827469683
cadie,5.229457287
vodka,4.045164619
eloin,5.062726705
coled,5.062545024
tarsi,5.582153807
aurar,3.833890069
swole,5.193083569
bries,5.585278411
taver,5.047828403
niqab,3.824808319
dited,4.366634683
pluto,4.53282952
byway,3.203116866
ziram,4.364415438
yelts,5.341494718
mobey,4.623662545
pucks,4.298854763
garbs,5.119513997
torch,4.611226409
house,5.105453818
pasts,4.815393925
agios,5.204322039
crine,5.152622641
ulcer,4.83337639
lytes,5.350234818
baurs,5.303212968
tanty,4.280957518
rummy,3.533695606
elmen,4.225898361
swoln,4.766570872
sheet,4.784630051
orgia,4.868060792
gleam,4.74679964
nempt,4.558258948
riped,5.013406073
thong,4.232699775
nanny,3.346992081
dsobo,3.78546879
erses,4.517156528
mashy,4.634858766
dowly,4.191942202
deuce,4.190934449
berob,4.213491326
unfit,4.052588436
desse,4.052493686
booth,3.746158567
poule,5.020894364
kliks,4.141089401
sokes,4.893791635
earth,5.219891495
pured,4.911210149
nulls,4.328246722
crude,4.800445845
geits,5.413435709
pedes,4.773555491
flews,4.505211157
urged,4.65663108
serve,4.643110258
nicht,4.231616984
boord,4.03745908
poesy,5.027631378
takis,5.352957929
shuns,4.230989798
soapy,5.191401386
ebony,4.445199767
cukes,4.950208666
kirns,5.134548267
piles,5.601468489
hallo,4.200959309
jives,4.374713636
dervs,5.004906078
sulfo,4.665926433
iliad,4.225212024
selle,4.404919486
divna,4.366906978
lotos,4.755770383
typps,3.871037234
grail,4.97088778
hobos,4.129772731
sansa,4.286839811
argal,4.208729544
supra,5.169995435
sabes,5.113627891
achar,3.922805881
moyls,4.949454647
elegy,3.817244929
nacre,5.324252412
cabin,4.655482155
begat,4.791625005
stymy,3.715383214
muton,4.485347489
brosy,4.75515442
snark,5.113869514
mosso,3.569619833
worst,4.901879097
spire,5.472311391
apted,4.972308949
aalii,3.900324713
redub,4.525791633
hexad,4.241855962
debit,4.764828981
ensky,4.449912335
noint,4.248946493
prosy,4.861946695
skeps,4.274126379
vifda,3.850634295
ravey,4.854251074
elves,4.367234401
glaum,4.335807358
taunt,4.309318478
quats,4.586592692
mased,5.384654502
ketas,5.508909824
brush,4.391264644
utter,4.259865673
brond,4.593984432
kybos,4.357768634
pubco,3.912426777
preen,4.537488799
meith,4.773358961
gloom,3.663712885
lends,5.383505379
pitch,4.116354777
greed,4.333481885
kevel,3.756852599
funky,3.63095338
dolos,4.667615788
sowse,4.57033413
glade,4.976243735
pains,5.470666447
demon,4.795408716
batik,4.561538671
jauks,4.373676962
artis,5.695132273
deres,5.190446029
rings,5.081067735
sprug,4.535726359
chiao,4.649973941
pelma,4.941605904
trode,5.264455774
wuddy,3.034933931
image,4.754875821
ouphs,4.581878145
gilas,5.361511048
maror,4.493612732
flank,4.175342466
haler,5.355910302
orpin,4.702179032
kaifs,4.866075861
uveal,4.435139952
pinot,4.782628285
embay,4.358377313
mamba,3.119913019
smorg,4.772497707
roule,5.313430894
saned,5.762220272
feyed,3.834588684
peise,4.794723548
sleep,4.792191484
kales,5.682535249
dogey,4.70833955
unbar,4.524688213
forks,4.76052894
kinds,4.796464277
gazoo,3.435627948
rugae,5.092873958
frill,3.792369232
scull,4.02597446
ember,3.952999187
sangs,4.7096098
barro,4.342821547
ollie,4.530248301
cuddy,3.318847985
rykes,5.080175097
toyon,4.022289139
drawl,4.546099405
anger,5.078974581
gyves,4.429216091
pandy,4.590252635
ceorl,5.180840592
gymps,4.11424609
besaw,4.825383042
modus,4.879614997
urvas,4.863220327
marly,4.940814504
knack,3.516147308
goofs,3.964480409
setup,5.093761078
lorel,4.774704386
polly,3.892408166
leeks,4.703278891
bayed,4.82210585
jiffs,3.190721295
grunt,4.453195012
writs,5.018012552
mohrs,4.977930374
redye,4.346982182
gutsy,4.367816859
leary,5.357309373
cided,4.153425182
patly,4.791854843
soave,5.322880407
stagy,4.84106801
slurp,4.867451322
kapow,4.095257698
sacks,4.457642221
derat,5.492139801
dores,5.837279708
kivas,4.668911322
tutti,3.161046595
trems,5.388634505
diels,5.520611968
sojus,3.94978283
duels,5.293052203
taits,5.03428438
amble,4.764756158
arils,5.705219438
butte,4.022991684
sakia,4.660868998
eruvs,4.769166271
thuds,4.656877358
peony,4.851974744
stale,5.750254742
notum,4.425727255
agila,4.114158104
mazes,5.055188248
pilus,5.019555262
arsed,5.618975341
lotah,4.927327805
jumby,3.102105874
slosh,4.387139546
colds,5.080235496
wived,4.063223344
macaw,3.601447893
sooey,4.908914566
sordo,4.681892384
glary,4.704665908
adown,4.302024925
awake,3.938072085
mists,4.544545963
hempy,4.168725541
yappy,3.030634287
quiff,2.492873627
kirri,3.229824802
loped,4.971450957
sawah,4.228587568
porns,5.342468435
stele,4.891470948
zippo,3.149938973
doorn,4.273139057
cobza,3.895966045
sowle,5.266124332
unsaw,4.449865399
allel,3.920679516
shaky,4.636530257
educe,3.815170175
tithe,4.252042324
glass,4.630360574
ajwan,3.108274621
mavin,4.358590195
bruts,4.953010035
fares,5.692278852
frabs,4.828352438
today,4.890852384
raphe,5.071586728
mirin,4.062673562
choom,3.461706857
solon,4.67085138
madly,4.618456161
byres,5.227298543
resaw,5.245040362
boxen,4.237492168
lyams,5.017106514
bahus,4.800318243
pouff,3.227593749
jinns,3.80262459
budge,4.220416621
pujah,3.689979224
bobac,3.757922736
crunk,4.16978025
paned,5.172597796
idola,4.8164673
pasta,4.576672139
irony,4.775888962
imshy,4.114847847
chard,4.583476447
rivas,5.138974064
fenis,5.181529148
cohen,4.767672882
stalk,5.020629646
dicks,4.593202171
agrin,4.818998043
yurta,4.844935676
arefy,4.72712489
large,5.370201914
codec,4.138552312
belch,4.297926368
trull,4.067118751
reoil,5.41867382
mesto,5.200718637
visne,4.857697705
lahar,4.350068119
mells,4.687162826
yoghs,4.471846209
wicky,3.616021011
onned,4.250054872
poach,4.484783785
wails,5.281296887
tipsy,4.681242092
dewan,4.759958276
ruler,4.472968536
kvell,3.323850758
fable,4.735553037
yages,5.354076109
ileac,4.973526075
FALSE,5.286090863
gurry,3.651672879
debag,4.584419017
until,4.520717168
hongs,4.775044961
nulla,4.109416713
domes,5.430559173
chats,5.03425171
dosed,4.656628805
vomer,4.617861292
cuppy,3.21423469
haems,5.334164399
tymps,4.4449519
boost,4.244225774
wharf,3.910957275
crost,5.069712695
losed,5.435792442
aspis,4.579972515
sadhe,5.41899863
zinke,4.184661253
razor,3.910898291
saist,5.038343253
khaph,3.351147971
wanze,4.325556104
kerry,4.068287407
teras,6.076619177
yeans,5.543115633
shiel,5.412562473
twire,4.908159855
nomos,4.427729665
moods,4.3939445
sweed,4.368646623
kents,5.228093312
sputa,5.015381606
halal,3.59068625
clary,4.814219717
baisa,4.554711763
tamin,4.980798799
smeek,4.385502518
ileum,4.54976972
tuber,4.868330149
skulk,3.793959229
purin,4.665503153
wigan,4.309168667
graze,4.552056351
staid,5.327593078
jamon,4.156093045
fovea,4.429882417
chank,4.152049868
yukky,2.387058404
gippy,3.325703822
axman,3.361945372
paolo,4.375680415
puler,4.989434768
hangs,4.969141475
tzars,4.930568135
slide,5.476228996
palea,4.763307993
teins,5.692705493
cinch,3.521909266
roper,4.488304722
liard,5.208425803
modii,3.86901653
neems,4.702701449
marra,3.790015085
coast,5.273378549
dimes,5.370968452
glams,4.973576517
jammy,3.143440492
thews,4.704440587
linch,4.301578841
bimas,5.079578664
ambit,4.462605312
vasal,4.192219713
party,4.981732914
fiscs,4.019900624
horal,5.073494235
roshi,4.954731389
beare,4.795588803
hoxes,4.754798689
sills,4.1202893
siled,5.583238244
atomy,4.600262457
tarty,4.484009888
grike,4.735921815
hokas,5.022570537
jakes,4.842936644
duras,5.466704169
kolas,5.356960722
campo,4.476644819
topis,5.268846231
mould,4.540154257
terek,4.576901563
tiyin,3.881048553
prese,4.710749412
blond,4.448851447
leave,4.362644205
rudes,5.458649673
muirs,5.148225333
droob,3.87951951
gerbe,4.21573401
tease,5.19883355
mixer,4.408100763
leady,5.092338361
vrous,4.753952837
kedgy,4.079639851
muted,4.696964324
mocha,4.365867855
alaps,4.649908319
arroz,3.861944997
pools,4.603576959
seams,5.097254773
thack,4.166683793
kaput,4.411178222
juror,3.498501128
creep,4.317413839
rungs,4.863764534
zobus,4.204465088
reals,5.999162055
hoick,4.142738916
logia,4.885664664
bayes,5.384700496
spied,5.243473071
fitte,4.092514754
saran,5.102668152
durns,5.129896615
solds,4.743197715
fanum,4.210126465
dunam,4.53693509
staff,3.975126062
roguy,4.413933902
educt,4.304957646
cadet,5.185857552
limen,5.012926434
magma,3.151812563
fills,4.179290883
bosie,5.304462085
polls,4.524316248
point,4.838086933
bendy,4.450215447
piths,4.801477496
mirza,4.368234176
whets,4.740867603
ethic,4.258578096
cliff,3.27667537
nugae,4.876975767
starn,5.421054987
cotta,4.260672588
fated,4.901112814
jumpy,3.215227675
willy,3.542426143
tabun,4.637688925
wides,5.098368669
bason,5.071268335
indri,3.757065316
japan,3.516427083
dimps,4.716498015
melee,3.85768321
salue,5.780382343
odeon,4.047942111
winze,4.061330341
squiz,3.520718472
naras,5.115710513
spear,5.530912212
eliad,5.178486029
padre,5.280020374
gybed,4.132344039
aigas,4.672817058
slane,5.79581009
orbit,4.704309268
angry,4.51313968
otter,4.473542412
acred,5.174509862
busks,3.854880655
winns,4.095752612
caned,5.185444537
clans,5.28502267
diyas,5.204869405
grume,4.597874435
karst,5.210622371
jokes,4.669198556
blips,4.769790111
hails,5.466212899
aulas,4.838433839
dempt,4.504650449
usque,3.316240793
fubar,4.267160435
courb,4.372687433
gonks,4.730185671
zests,4.286239695
birrs,4.510097883
doits,5.401621565
bowie,4.591082507
lazzi,3.51720336
ovine,4.553307646
hilch,3.542445455
tizzy,3.096333764
festy,4.674434153
cleat,5.151785943
ruffs,3.850072127
lomas,5.43577213
runds,5.032508638
ghoul,4.159908757
alack,3.81222123
songs,4.514513287
uncos,4.776961135
bruin,4.510865246
craig,4.746799563
avail,3.880428908
veery,3.927389166
nuffs,3.641926179
toons,4.7720422
kooky,2.940283542
waked,4.535738813
papaw,3.034525612
bitou,4.424970198
rewin,4.790869387
decks,4.819742271
donas,5.526249857
brins,5.093285892
jewie,3.522497275
tronc,4.750697081
nomic,4.404581307
twoer,4.949089208
fancy,4.237717329
siler,5.803012613
aguna,3.827806029
uhuru,2.711884565
fleme,3.855227306
flawn,4.021385241
photo,3.726066769
apiol,4.869305479
maims,4.674176985
loper,5.193609214
etats,4.865905782
momes,4.787658416
brees,4.929380649
husos,4.363874091
skags,4.228239714
serai,5.973617168
cline,5.015402429
ahind,4.676377984
loued,5.083776378
upbow,3.497972438
felts,5.163746911
scrab,4.944275222
colts,5.267054981
frown,3.98595133
hullo,3.756622343
rybat,4.601023454
bruit,4.595362941
tates,5.280572378
reins,5.762515912
crime,4.94579404
gliff,3.172727099
geyan,4.795771085
spahi,4.858746676
fluyt,3.893666796
racks,5.108468923
tuart,4.417769226
kazis,4.621852354
repos,5.532504401
chief,4.280992988
curia,4.950851079
fezzy,2.824273358
fifed,3.783305174
direr,4.627081464
jazzy,2.562172152
slats,5.012574065
rubby,3.402756105
toman,4.947225274
zines,5.017487669
razee,4.473832027
yores,5.690045702
sewed,4.478016838
olpae,5.149234753
dazes,5.116827147
sonse,5.052479124
loses,5.231475794
bedes,4.672160265
wavey,4.267379547
reffo,3.905456564
doris,5.544137153
valor,4.766885689
faker,4.769323816
rawin,4.810583353
tilde,5.16124684
ayont,4.860458612
drook,3.897158154
murrs,4.370586414
emerg,3.77164464
trior,4.447034241
tuxes,4.793473809
inust,4.718362545
gyral,4.6486635
padle,5.179303593
rejig,4.206907074
shave,4.907489941
elint,5.000994889
missy,3.981524644
suint,5.1700458
khoja,3.694924169
farts,5.329159069
fungo,3.882229196
erica,5.138856853
loche,4.762877554
gowks,4.253236303
weise,4.528205998
barbe,4.539756677
bacon,4.609678258
debes,4.675842262
cozes,4.889058068
voips,4.673035114
chivy,3.562226374
gibel,4.667783014
idyls,4.666351823
kheth,3.579216219
vraic,4.409460051
gings,4.155344945
giust,4.690117638
bowed,4.417159291
herms,5.232944231
exeat,3.816977178
sapid,5.270036499
waits,5.274496512
muzak,3.650447933
elope,4.328050906
strag,5.171272403
swelt,4.981596046
lynch,3.912650129
sales,5.497218634
stuff,3.541913968
hogan,4.546402361
whelp,4.013973603
sheep,4.478750595
rizas,5.020782682
above,4.397635099
owlet,4.765671986
curve,4.403144333
bunas,5.087121721
trabs,5.33084445
conga,4.61226365
kimbo,3.97803603
poofs,4.060310132
kaval,3.607807506
sonne,4.964571385
veney,3.921532463
doers,5.660829454
hecht,3.74215701
poeps,4.645477809
scrog,4.785744392
jujus,2.584839565
saags,4.181519286
nomad,4.784925955
rumpy,4.102516446
salse,5.298766181
rainy,5.146592462
plues,5.340009266
butyl,4.048252613
jiffy,2.547811007
argue,5.010564487
muggs,3.738086315
jedis,4.734760373
nance,4.484845331
cense,4.672354704
chimb,3.705189921
lapse,5.48742269
glits,5.043583327
japer,4.621767984
gates,5.675074435
ravin,4.696201884
ology,3.652007768
eider,4.536472421
puton,4.503089039
yacht,4.33122627
manul,4.74066302
midge,4.547168005
peyse,4.400280444
nabob,3.905882661
sturt,4.330361055
mesic,4.928120303
fiats,5.198068858
smalm,4.360230696
pecky,4.121588697
outby,4.142437427
kenos,5.304649334
pores,5.794027549
heeze,2.992998104
beget,4.10337297
paoli,5.047303582
paint,5.039180788
miche,4.473983776
panes,5.771526934
rhyne,4.666447514
kench,4.198819111
waved,4.309045464
loury,4.762744658
deere,3.988070935
attap,3.326141171
rerig,4.337086605
bulge,4.439776281
derma,5.161824835
keyed,3.959554367
lyase,5.364367395
annoy,4.087528166
blays,4.912242284
nerka,5.099117985
stall,4.647306711
kubie,4.43216782
gloop,3.655191821
atmos,5.206690266
feods,5.069732757
stoep,5.344601419
parra,3.811808255
unlay,4.595450899
heugh,3.567501186
sorus,4.902015997
cibol,4.446451813
primo,4.601612351
kneed,4.048141696
jones,5.04447926
bicep,4.456892623
dimly,4.374184743
woody,3.511690615
poods,4.402429623
roted,5.322563226
dyers,5.18748983
waifs,4.746145523
feyly,3.620941767
ungod,4.124144945
pings,4.768530671
clift,4.18699599
sheal,5.405460554
copra,4.845158586
epris,5.359871157
bagel,4.902947291
noobs,4.324014065
doona,4.369281191
motts,4.472628053
booky,3.474871698
hocks,4.501883983
brads,5.190687589
gaucy,4.301448878
caeca,3.774154505
duars,5.431072873
sorta,5.762006815
trove,4.820658397
flaky,4.074146954
tonne,4.609799869
kuzus,3.210379865
wudus,3.642201433
ranis,5.780156675
dilly,3.89646942
tomos,4.545816536
thegn,4.389578916
newbs,4.649353791
geeps,4.493304076
tooth,3.3603484
ayres,5.763368454
gaumy,4.289000774
yclad,4.438501616
loord,4.324866587
drums,4.853823688
lisle,4.791344925
heady,4.79119086
lives,5.151034863
gotch,4.071459915
laich,4.720137775
selfs,4.58704916
birks,4.864404956
amnia,4.155111945
vizor,3.791251474
leuch,4.465359525
ender,4.308698605
regal,5.162744094
louma,4.765982768
kurre,4.165330814
baned,5.073238742
evets,4.136703283
ottar,4.358560739
tyers,5.348541159
gigue,3.936675722
dwaal,3.861434598
hissy,3.918167067
touts,4.605719079
taber,5.324366818
soaks,4.80145454
peels,4.879769892
deked,3.406472287
khets,4.856380974
wombs,4.33399056
malmy,3.962705075
crems,5.167270434
sudsy,4.060942292
upran,4.699583121
towts,4.230334627
blitz,3.857753522
kaneh,4.897549433
senor,5.698378215
dykey,3.599430705
taken,5.138842227
glode,4.80335739
cowks,4.355815783
bolos,4.486251944
unaus,4.416491943
emule,4.041282422
grads,5.191090056
pewit,4.560482085
forms,4.857486956
olein,5.066579979
quyte,3.921138122
tikas,5.282440333
lense,4.875702118
sauts,4.974004836
eldin,4.792528587
binal,4.818924905
piano,4.94361512
piani,4.167321389
ladle,4.648915067
asker,5.188091495
skews,4.010682485
cadis,5.325586915
salle,5.235016221
throe,5.180976927
dures,5.560355093
eigne,4.206442121
crame,5.135397816
crush,4.490371605
matey,5.12391727
dewar,4.91991575
sagos,4.803881986
rakia,4.385025608
lawin,4.69546396
spifs,3.979822237
cines,5.531502827
allay,3.557460549
junks,3.984679395
rinds,5.247620556
jeton,4.398591893
spoil,5.099087154
kapus,4.854522796
caxon,4.198212615
braze,4.551852312
minke,4.678790397
graph,4.365548118
fleur,4.506499149
pipal,4.126482803
women,4.611131162
mimes,4.726298617
aizle,4.78725071
lotes,5.814982783
corni,4.899821836
stool,4.528065362
holts,5.179194373
wroke,4.599532513
jowls,4.183464049
oasts,5.017849738
lusus,3.698019078
jural,4.327717131
arnut,5.00918847
zatis,4.975961139
ayrie,5.355944494
relie,4.913938348
biogs,4.849238604
mitch,4.099406714
early,5.292974157
niece,4.395669173
truly,4.640827118
knags,4.744240208
geyer,4.255284463
galax,3.552788131
vails,5.152957998
aimer,5.367372788
gormy,4.410457655
divis,3.879614295
leaky,4.89843133
windy,4.048964436
fetid,4.607116617
optic,4.276362752
invar,4.42402193
airer,4.969503507
cameo,5.095991132
scope,5.121522212
moobs,4.193389982
cunts,4.9180367
stems,4.580474038
rogue,4.948857244
xerox,3.709997378
knurr,3.612629513
retro,4.594368693
woven,4.237204429
numen,3.989220375
antae,4.713987535
shads,4.524699064
mined,4.915520637
shade,5.350694128
intel,5.026549454
lemes,4.943376809
droil,4.983850762
gazon,4.13412503
wands,4.952374439
urine,5.122421635
prune,4.920102492
sorel,5.916675827
frags,4.857623137
gills,4.355512432
taxor,4.614408675
amido,4.647510014
silva,4.938817258
mound,4.479866868
nisse,4.692305156
predy,4.629586546
pukey,4.308527191
pests,4.794191176
shape,5.295383033
bonie,5.084987729
remen,4.541604192
gebur,4.440723422
fremd,4.315479291
pises,4.961237955
shero,5.309404549
shyly,3.815685959
wried,4.829209966
swaps,4.234105728
ivied,3.660766121
gyeld,4.383470897
bloat,4.885230149
toshy,4.691417496
tafia,4.155850652
hayle,5.000318511
herns,5.439966513
riles,5.880966673
sense,4.413674022
aster,5.568628696
dimer,5.017149082
biles,5.494782498
sloot,4.67711363
puddy,3.307792358
udons,4.896382987
norma,4.993400446
offal,3.591655636
barby,3.98046612
meany,4.993050261
knowe,4.31939408
alure,5.345491168
pacas,4.588672432
bonne,4.263760435
carer,4.808903689
bowne,4.506407487
skogs,4.061702703
sails,5.212076893
lills,3.846472959
bunya,4.278721623
porge,4.989265667
gummy,3.109134597
punny,3.501790691
nohow,3.347407607
avise,5.000178266
slave,5.217530301
gamas,4.499641521
unais,5.28663877
sulci,4.867457858
flosh,4.353060605
bwana,3.583965571
blaer,5.250461455
ridic,3.811086138
bunco,4.142050069
lapin,4.934980333
moyas,5.176805934
nifty,4.135720536
anomy,4.590675258
mazer,4.693834218
aline,5.42198297
kusso,3.899877208
imido,3.617929332
yucch,3.027500816
zanze,3.885820921
compt,4.276876524
cloak,4.6032972
sleds,4.782361345
faves,4.8966876
mease,4.957771942
atony,4.834504605
thale,5.205528714
aviso,4.674543013
lyart,4.952382368
siped,5.288894906
awing,4.183341058
pride,5.02273275
manet,5.328569938
berry,4.113051249
saree,5.650759089
befit,4.428772739
ratus,5.571367456
urges,5.253158809
bulls,4.124357895
troys,5.215424451
oncus,4.747702311
doper,5.066251797
tapus,5.2317193
ronte,5.454324672
dukes,5.001887971
soldo,4.542399523
coost,4.351876654
wiled,4.726358177
eughs,4.604311199
drays,5.225116973
darer,4.860904627
scray,5.140715286
ailed,5.400199517
poppa,3.240735767
vleis,5.001471392
phene,4.053088538
xenic,4.126582503
ounce,4.788066722
midst,4.718326527
still,4.448883605
pshaw,4.0730791
omlah,4.513013388
hooty,3.884478825
pubic,3.885819113
durra,4.253464818
parge,5.181376204
lacks,5.001803198
santo,5.587514466
ruins,5.299213571
dawks,4.639521803
shack,4.537417191
wyles,4.933705752
gorps,5.039492058
toyer,5.225259756
gonch,4.070992092
afoul,4.382466922
shily,4.807833404
choko,3.333185043
izars,4.860867944
nolos,4.689564857
kafir,4.520590052
infer,4.626250922
agast,4.25371125
drail,5.158277101
kissy,3.845710798
selva,5.17658728
dumbo,3.984166071
liney,5.092221018
broth,4.468055402
stede,4.670426511
cions,5.253235607
swobs,3.951490951
gamic,4.390829749
flegs,4.684518862
vinca,4.254943999
rules,5.667664608
redid,4.404478507
hebes,4.541484437
carks,5.227003383
slubs,4.204347734
lager,5.28940297
breed,4.334649639
auris,5.604624575
sicks,4.193162367
hulls,4.153920254
kiaat,4.299740353
barra,3.705084451
evohe,3.598074631
hanap,4.011605029
tined,5.162836587
looky,3.794558702
seize,4.468112342
night,4.150903933
wider,4.748863622
warre,4.538939337
imped,4.439813442
peers,4.96966548
shahs,3.829044247
holed,4.973737237
mohel,4.812131174
fides,5.091304917
lites,5.756668544
unman,3.726536587
recks,5.072190064
maker,5.027962367
avels,5.108129773
fused,4.666962853
rolag,4.992106877
sekts,4.681002669
mafia,3.896232566
litre,5.385779887
snuff,3.550379446
peppy,3.025692892
races,5.85901243
roops,4.645003774
nurse,5.313998336
ansae,4.926635867
poops,3.739481784
toney,5.203756398
lezzy,3.321466838
delph,4.497371215
dered,3.987641624
shays,4.383339709
basso,4.389038923
yauld,4.690613509
lauch,4.485198334
plies,5.575197279
folio,3.901768739
dacks,4.858016499
falls,4.437636263
stops,4.465938398
sayid,5.230952608
caper,5.193186779
hammy,3.633946131
ables,5.507092521
skiff,3.459209661
lindy,4.517207593
bazoo,3.427432767
scent,5.11832308
disks,4.264525113
coofs,4.066426008
fyles,4.923741639
balms,5.079242228
indol,4.532055892
borak,4.732397561
lawns,5.094408347
wrong,4.15598166
zendo,4.280371298
jotty,3.301668407
snaps,4.641945804
maced,4.934005154
debel,4.246960289
poynt,4.488128663
yawns,4.813646563
ensew,4.126197168
cogie,4.857789455
malik,4.69212603
booty,3.853201002
